Latitude,Longitude,Sample Date
-28.058889,30.373611,2015-02-27
-28.058889,30.373611,2015-04-22
-28.058889,30.373611,2015-04-27
-28.058889,30.373611,2015-05-10
-28.058889,30.373611,2015-06-03
-28.058889,30.373611,2015-06-17
-28.058889,30.373611,2015-07-15
-28.058889,30.373611,2015-08-12
-28.058889,30.373611,2015-09-09
-28.058889,30.373611,2015-10-07
-28.058889,30.373611,2015-11-04
-28.058889,30.373611,2015-12-02
-28.058889,30.373611,2015-12-05
-27.937778,31.209444,2011-04-06
-27.937778,31.209444,2011-05-05
-27.937778,31.209444,2011-06-02
-27.937778,31.209444,2011-06-29
-27.937778,31.209444,2011-08-26
-27.937778,31.209444,2011-09-20
-27.937778,31.209444,2011-10-21
-27.937778,31.209444,2011-11-16
-27.937778,31.209444,2011-12-14
-27.937778,31.209444,2012-02-08
-27.937778,31.209444,2012-03-07
-27.937778,31.209444,2012-04-04
-27.937778,31.209444,2012-04-25
-27.937778,31.209444,2012-05-30
-27.937778,31.209444,2012-08-23
-27.937778,31.209444,2012-10-17
-27.937778,31.209444,2012-12-13
-27.937778,31.209444,2013-02-13
-27.937778,31.209444,2013-03-14
-27.937778,31.209444,2013-04-10
-27.937778,31.209444,2013-06-06
-27.937778,31.209444,2013-07-02
-27.937778,31.209444,2013-07-05
-27.937778,31.209444,2013-08-28
-27.937778,31.209444,2013-09-25
-27.937778,31.209444,2013-11-20
-27.937778,31.209444,2013-12-12
-27.937778,31.209444,2014-01-09
-27.937778,31.209444,2014-02-06
-27.937778,31.209444,2014-03-06
-27.937778,31.209444,2014-04-03
-27.937778,31.209444,2014-05-01
-27.937778,31.209444,2014-05-28
-27.937778,31.209444,2014-07-24
-27.937778,31.209444,2014-08-21
-27.937778,31.209444,2014-09-18
-27.937778,31.209444,2014-10-16
-27.937778,31.209444,2014-11-12
-27.937778,31.209444,2015-01-28
-27.937778,31.209444,2015-02-25
-27.937778,31.209444,2015-03-26
-27.937778,31.209444,2015-04-21
-27.937778,31.209444,2015-05-20
-27.937778,31.209444,2015-07-16
-27.937778,31.209444,2015-08-12
-27.937778,31.209444,2015-08-18
-27.937778,31.209444,2015-09-09
-27.937778,31.209444,2015-10-07
-27.937778,31.209444,2015-11-04
-27.935,26.126667,2011-07-27
-27.935,26.126667,2012-04-25
-27.935,26.126667,2012-05-10
-27.935,26.126667,2012-06-12
-27.935,26.126667,2012-06-14
-27.935,26.126667,2012-06-21
-27.935,26.126667,2012-06-29
-27.935,26.126667,2012-07-04
-27.935,26.126667,2012-07-10
-27.935,26.126667,2012-07-17
-27.935,26.126667,2012-09-17
-27.935,26.126667,2012-10-16
-27.935,26.126667,2012-11-13
-27.935,26.126667,2013-01-22
-27.935,26.126667,2013-01-31
-27.935,26.126667,2013-02-08
-27.935,26.126667,2013-03-14
-27.935,26.126667,2013-03-21
-27.935,26.126667,2013-07-18
-27.935,26.126667,2013-09-18
-27.935,26.126667,2013-12-09
-27.935,26.126667,2013-12-17
-27.935,26.126667,2014-01-06
-27.935,26.126667,2014-01-16
-27.935,26.126667,2014-02-11
-27.935,26.126667,2014-02-14
-27.935,26.126667,2014-02-17
-27.935,26.126667,2014-02-24
-27.935,26.126667,2014-03-03
-27.935,26.126667,2014-03-12
-27.935,26.126667,2014-03-17
-27.935,26.126667,2014-03-24
-27.935,26.126667,2014-04-01
-27.935,26.126667,2014-04-07
-27.935,26.126667,2014-04-15
-27.935,26.126667,2014-04-22
-27.935,26.126667,2014-04-29
-27.935,26.126667,2014-05-05
-27.935,26.126667,2014-05-19
-27.935,26.126667,2014-06-03
-27.935,26.126667,2014-06-11
-27.935,26.126667,2014-06-18
-27.935,26.126667,2014-07-09
-27.935,26.126667,2014-07-22
-27.935,26.126667,2014-08-06
-27.935,26.126667,2014-08-19
-27.935,26.126667,2014-09-02
-27.935,26.126667,2014-09-17
-27.935,26.126667,2014-09-30
-27.935,26.126667,2014-10-15
-27.935,26.126667,2014-11-11
-27.935,26.126667,2015-01-06
-27.935,26.126667,2015-01-20
-27.935,26.126667,2015-04-14
-27.935,26.126667,2015-04-29
-27.935,26.126667,2015-05-13
-27.935,26.126667,2015-06-02
-27.935,26.126667,2015-06-09
-27.935,26.126667,2015-07-01
-27.935,26.126667,2015-07-16
-27.935,26.126667,2015-07-28
-27.935,26.126667,2015-08-05
-27.935,26.126667,2015-08-20
-27.935,26.126667,2015-09-01
-27.935,26.126667,2015-09-03
-27.935,26.126667,2015-09-17
-27.935,26.126667,2015-10-01
-27.935,26.126667,2015-11-12
-27.935,26.126667,2015-12-04
-27.935,26.126667,2015-12-10
-27.935,26.126667,2015-12-23
-27.902778,24.615556,2011-04-15
-27.902778,24.615556,2011-04-21
-27.902778,24.615556,2011-05-03
-27.902778,24.615556,2011-05-20
-27.902778,24.615556,2011-05-27
-27.902778,24.615556,2011-06-10
-27.902778,24.615556,2011-06-24
-27.902778,24.615556,2011-07-08
-27.902778,24.615556,2011-08-18
-27.902778,24.615556,2011-09-02
-27.902778,24.615556,2011-09-16
-27.902778,24.615556,2011-09-30
-27.902778,24.615556,2011-10-28
-27.902778,24.615556,2011-11-18
-27.902778,24.615556,2011-11-25
-27.902778,24.615556,2011-12-09
-27.902778,24.615556,2012-01-20
-27.902778,24.615556,2012-02-03
-27.902778,24.615556,2012-02-17
-27.902778,24.615556,2012-03-02
-27.902778,24.615556,2012-03-15
-27.902778,24.615556,2012-03-30
-27.902778,24.615556,2012-04-13
-27.902778,24.615556,2012-05-11
-27.902778,24.615556,2012-07-12
-27.902778,24.615556,2012-08-02
-27.902778,24.615556,2012-08-16
-27.902778,24.615556,2012-08-31
-27.902778,24.615556,2012-09-28
-27.902778,24.615556,2012-10-12
-27.902778,24.615556,2013-01-31
-27.902778,24.615556,2013-03-01
-27.902778,24.615556,2013-03-14
-27.902778,24.615556,2013-04-11
-27.902778,24.615556,2013-04-26
-27.902778,24.615556,2013-06-07
-27.902778,24.615556,2013-06-20
-27.902778,24.615556,2013-07-05
-27.902778,24.615556,2013-07-19
-27.902778,24.615556,2013-08-01
-27.902778,24.615556,2013-08-15
-27.902778,24.615556,2013-09-13
-27.902778,24.615556,2013-09-27
-27.902778,24.615556,2013-10-11
-27.902778,24.615556,2013-11-07
-27.902778,24.615556,2013-11-22
-27.902778,24.615556,2014-01-02
-27.902778,24.615556,2014-01-17
-27.902778,24.615556,2014-02-28
-27.902778,24.615556,2014-03-14
-27.902778,24.615556,2014-03-27
-27.902778,24.615556,2014-04-11
-27.902778,24.615556,2014-04-25
-27.902778,24.615556,2014-05-09
-27.902778,24.615556,2014-05-23
-27.902778,24.615556,2014-06-05
-27.902778,24.615556,2014-06-27
-27.902778,24.615556,2014-07-18
-27.902778,24.615556,2014-08-01
-27.902778,24.615556,2014-08-15
-27.902778,24.615556,2014-08-29
-27.902778,24.615556,2014-09-12
-27.902778,24.615556,2014-09-26
-27.902778,24.615556,2014-10-10
-27.902778,24.615556,2014-10-24
-27.902778,24.615556,2014-11-07
-27.902778,24.615556,2014-11-21
-27.902778,24.615556,2014-12-04
-27.902778,24.615556,2014-12-19
-27.902778,24.615556,2015-01-02
-27.902778,24.615556,2015-01-16
-27.902778,24.615556,2015-01-30
-27.902778,24.615556,2015-02-13
-27.902778,24.615556,2015-02-27
-27.902778,24.615556,2015-03-13
-27.902778,24.615556,2015-03-27
-27.902778,24.615556,2015-04-10
-27.902778,24.615556,2015-04-24
-27.902778,24.615556,2015-05-08
-27.902778,24.615556,2015-05-22
-27.902778,24.615556,2015-06-05
-27.902778,24.615556,2015-06-19
-27.902778,24.615556,2015-07-03
-27.902778,24.615556,2015-07-17
-27.902778,24.615556,2015-07-31
-27.902778,24.615556,2015-08-13
-27.902778,24.615556,2015-09-25
-27.902778,24.615556,2015-10-09
-27.902778,24.615556,2015-10-23
-27.902778,24.615556,2015-11-06
-27.902778,24.615556,2015-11-20
-27.902778,24.615556,2015-12-04
-27.902778,24.615556,2015-12-18
-27.802778,28.768333,2011-01-18
-27.802778,28.768333,2011-02-01
-27.802778,28.768333,2011-02-15
-27.802778,28.768333,2011-03-02
-27.802778,28.768333,2011-03-08
-27.802778,28.768333,2011-04-01
-27.802778,28.768333,2011-04-12
-27.802778,28.768333,2011-04-19
-27.802778,28.768333,2011-05-04
-27.802778,28.768333,2011-05-24
-27.802778,28.768333,2011-05-31
-27.802778,28.768333,2011-08-02
-27.802778,28.768333,2011-08-17
-27.802778,28.768333,2011-09-13
-27.802778,28.768333,2011-09-28
-27.802778,28.768333,2012-06-21
-27.802778,28.768333,2012-07-24
-27.802778,28.768333,2012-08-09
-27.802778,28.768333,2012-08-22
-27.802778,28.768333,2012-09-18
-27.802778,28.768333,2012-09-26
-27.802778,28.768333,2012-10-02
-27.802778,28.768333,2012-10-09
-27.802778,28.768333,2012-10-17
-27.802778,28.768333,2012-10-23
-27.802778,28.768333,2012-11-28
-27.802778,28.768333,2013-01-16
-27.802778,28.768333,2013-06-12
-27.802778,28.768333,2013-09-10
-27.802778,28.768333,2013-10-02
-27.802778,28.768333,2013-10-29
-27.802778,28.768333,2014-02-11
-27.802778,28.768333,2014-06-25
-27.802778,28.768333,2014-09-03
-27.802778,28.768333,2014-09-16
-27.802778,28.768333,2014-10-14
-27.802778,28.768333,2014-10-28
-27.802778,28.768333,2014-11-12
-27.802778,28.768333,2015-03-10
-27.802778,28.768333,2015-03-17
-27.802778,28.768333,2015-05-05
-27.802778,28.768333,2015-05-13
-27.802778,28.768333,2015-06-03
-27.802778,28.768333,2015-06-10
-27.802778,28.768333,2015-07-01
-27.802778,28.768333,2015-07-02
-27.802778,28.768333,2015-07-29
-27.802778,28.768333,2015-08-26
-27.802778,28.768333,2015-09-03
-27.802778,28.768333,2015-10-20
-27.802778,28.768333,2015-11-18
-27.802778,28.768333,2015-12-17
-27.671111,27.236944,2011-01-03
-27.671111,27.236944,2011-01-11
-27.671111,27.236944,2011-01-24
-27.671111,27.236944,2011-02-15
-27.671111,27.236944,2011-02-23
-27.671111,27.236944,2011-03-01
-27.671111,27.236944,2011-03-08
-27.671111,27.236944,2011-05-24
-27.671111,27.236944,2011-05-26
-27.671111,27.236944,2011-06-13
-27.671111,27.236944,2011-07-05
-27.671111,27.236944,2011-07-28
-27.671111,27.236944,2011-08-18
-27.671111,27.236944,2011-08-26
-27.671111,27.236944,2011-09-06
-27.671111,27.236944,2011-10-04
-27.671111,27.236944,2011-11-08
-27.671111,27.236944,2011-11-17
-27.671111,27.236944,2011-12-06
-27.671111,27.236944,2011-12-15
-27.671111,27.236944,2012-01-03
-27.671111,27.236944,2012-01-18
-27.671111,27.236944,2012-01-20
-27.671111,27.236944,2012-02-06
-27.671111,27.236944,2012-02-16
-27.671111,27.236944,2012-03-06
-27.671111,27.236944,2012-03-15
-27.671111,27.236944,2012-04-03
-27.671111,27.236944,2012-04-12
-27.671111,27.236944,2012-04-19
-27.671111,27.236944,2012-05-03
-27.671111,27.236944,2012-05-10
-27.671111,27.236944,2012-06-07
-27.671111,27.236944,2012-06-11
-27.671111,27.236944,2012-08-03
-27.671111,27.236944,2012-08-30
-27.671111,27.236944,2012-09-04
-27.671111,27.236944,2012-09-27
-27.671111,27.236944,2012-10-02
-27.671111,27.236944,2012-10-18
-27.671111,27.236944,2012-10-24
-27.671111,27.236944,2012-10-28
-27.671111,27.236944,2012-11-06
-27.671111,27.236944,2012-11-12
-27.671111,27.236944,2012-11-22
-27.671111,27.236944,2012-12-04
-27.671111,27.236944,2012-12-10
-27.671111,27.236944,2012-12-13
-27.671111,27.236944,2013-01-03
-27.671111,27.236944,2013-01-24
-27.671111,27.236944,2013-02-05
-27.671111,27.236944,2013-02-14
-27.671111,27.236944,2013-02-21
-27.671111,27.236944,2013-03-15
-27.671111,27.236944,2013-04-03
-27.671111,27.236944,2013-04-10
-27.671111,27.236944,2013-05-04
-27.671111,27.236944,2013-05-07
-27.671111,27.236944,2013-05-09
-27.671111,27.236944,2013-05-30
-27.671111,27.236944,2013-06-10
-27.671111,27.236944,2013-06-27
-27.671111,27.236944,2013-07-24
-27.671111,27.236944,2013-08-15
-27.671111,27.236944,2013-08-21
-27.671111,27.236944,2013-09-02
-27.671111,27.236944,2013-09-18
-27.671111,27.236944,2013-09-20
-27.671111,27.236944,2013-10-01
-27.671111,27.236944,2013-10-02
-27.671111,27.236944,2013-10-17
-27.671111,27.236944,2013-10-23
-27.671111,27.236944,2013-11-05
-27.671111,27.236944,2013-11-14
-27.671111,27.236944,2013-11-19
-27.671111,27.236944,2013-12-11
-27.671111,27.236944,2013-12-18
-27.671111,27.236944,2014-01-10
-27.671111,27.236944,2014-01-22
-27.671111,27.236944,2014-02-07
-27.671111,27.236944,2014-02-26
-27.671111,27.236944,2014-03-04
-27.671111,27.236944,2014-03-05
-27.671111,27.236944,2014-03-26
-27.671111,27.236944,2014-04-01
-27.671111,27.236944,2014-04-02
-27.671111,27.236944,2014-04-23
-27.671111,27.236944,2014-04-29
-27.671111,27.236944,2014-05-05
-27.671111,27.236944,2014-05-19
-27.671111,27.236944,2014-05-21
-27.671111,27.236944,2014-06-09
-27.671111,27.236944,2014-06-19
-27.671111,27.236944,2014-06-25
-27.671111,27.236944,2014-06-30
-27.671111,27.236944,2014-07-01
-27.671111,27.236944,2014-07-03
-27.671111,27.236944,2014-07-14
-27.671111,27.236944,2014-07-30
-27.671111,27.236944,2014-08-01
-27.671111,27.236944,2014-08-11
-27.671111,27.236944,2014-08-18
-27.671111,27.236944,2014-08-28
-27.671111,27.236944,2014-09-02
-27.671111,27.236944,2014-09-04
-27.671111,27.236944,2014-09-08
-27.671111,27.236944,2014-09-10
-27.671111,27.236944,2014-09-23
-27.671111,27.236944,2014-10-09
-27.671111,27.236944,2014-10-13
-27.671111,27.236944,2014-10-15
-27.671111,27.236944,2014-10-28
-27.671111,27.236944,2014-11-03
-27.671111,27.236944,2014-11-10
-27.671111,27.236944,2014-11-17
-27.671111,27.236944,2014-11-20
-27.671111,27.236944,2014-11-24
-27.671111,27.236944,2014-12-02
-27.671111,27.236944,2014-12-10
-27.671111,27.236944,2014-12-15
-27.671111,27.236944,2015-01-05
-27.671111,27.236944,2015-01-16
-27.671111,27.236944,2015-02-02
-27.671111,27.236944,2015-02-04
-27.671111,27.236944,2015-02-12
-27.671111,27.236944,2015-02-16
-27.671111,27.236944,2015-03-03
-27.671111,27.236944,2015-03-04
-27.671111,27.236944,2015-03-11
-27.671111,27.236944,2015-04-07
-27.671111,27.236944,2015-04-10
-27.671111,27.236944,2015-04-16
-27.671111,27.236944,2015-05-04
-27.671111,27.236944,2015-06-01
-27.671111,27.236944,2015-06-10
-27.671111,27.236944,2015-06-29
-27.671111,27.236944,2015-07-01
-27.671111,27.236944,2015-07-28
-27.671111,27.236944,2015-08-12
-27.671111,27.236944,2015-08-25
-27.671111,27.236944,2015-09-08
-27.671111,27.236944,2015-10-14
-27.671111,27.236944,2015-10-20
-27.671111,27.236944,2015-11-10
-27.671111,27.236944,2015-11-17
-27.671111,27.236944,2015-12-02
-27.671111,27.236944,2015-12-09
-27.671111,27.236944,2015-12-15
-27.602222,29.942778,2011-03-24
-27.602222,29.942778,2011-06-16
-27.602222,29.942778,2011-06-20
-27.602222,29.942778,2011-07-14
-27.602222,29.942778,2011-08-10
-27.602222,29.942778,2011-09-07
-27.602222,29.942778,2011-10-08
-27.602222,29.942778,2011-11-03
-27.602222,29.942778,2011-11-30
-27.602222,29.942778,2011-12-29
-27.602222,29.942778,2012-02-23
-27.602222,29.942778,2012-03-21
-27.602222,29.942778,2012-04-19
-27.602222,29.942778,2012-06-14
-27.602222,29.942778,2012-09-05
-27.602222,29.942778,2012-10-04
-27.602222,29.942778,2013-02-27
-27.602222,29.942778,2013-03-27
-27.602222,29.942778,2013-04-25
-27.602222,29.942778,2013-05-23
-27.602222,29.942778,2013-06-20
-27.602222,29.942778,2013-07-18
-27.602222,29.942778,2013-08-15
-27.602222,29.942778,2013-09-12
-27.602222,29.942778,2013-10-09
-27.602222,29.942778,2013-11-07
-27.602222,29.942778,2013-12-18
-27.602222,29.942778,2014-01-22
-27.602222,29.942778,2014-02-18
-27.602222,29.942778,2014-03-20
-27.602222,29.942778,2014-04-16
-27.602222,29.942778,2014-05-16
-27.602222,29.942778,2014-06-11
-27.602222,29.942778,2014-07-09
-27.602222,29.942778,2014-08-06
-27.602222,29.942778,2014-09-03
-27.602222,29.942778,2014-10-30
-27.602222,29.942778,2014-11-26
-27.602222,29.942778,2014-12-17
-27.602222,29.942778,2015-01-14
-27.602222,29.942778,2015-02-10
-27.602222,29.942778,2015-04-09
-27.602222,29.942778,2015-05-01
-27.602222,29.942778,2015-07-01
-27.602222,29.942778,2015-07-29
-27.602222,29.942778,2015-08-27
-27.602222,29.942778,2015-09-24
-27.602222,29.942778,2015-10-21
-27.602222,29.942778,2015-11-18
-27.602222,29.942778,2015-12-16
-27.573056,24.746389,2011-02-08
-27.573056,24.746389,2011-06-24
-27.573056,24.746389,2011-07-08
-27.573056,24.746389,2011-07-14
-27.573056,24.746389,2011-08-12
-27.573056,24.746389,2011-08-26
-27.573056,24.746389,2011-09-30
-27.573056,24.746389,2011-10-11
-27.573056,24.746389,2011-11-04
-27.573056,24.746389,2011-11-24
-27.573056,24.746389,2011-12-22
-27.573056,24.746389,2012-01-20
-27.573056,24.746389,2012-02-03
-27.573056,24.746389,2012-02-24
-27.573056,24.746389,2012-03-01
-27.573056,24.746389,2012-03-16
-27.573056,24.746389,2012-03-27
-27.573056,24.746389,2012-04-13
-27.573056,24.746389,2012-04-22
-27.573056,24.746389,2012-05-31
-27.573056,24.746389,2012-07-06
-27.573056,24.746389,2012-08-10
-27.573056,24.746389,2012-09-14
-27.573056,24.746389,2012-10-05
-27.573056,24.746389,2013-02-14
-27.573056,24.746389,2013-03-15
-27.573056,24.746389,2013-05-10
-27.573056,24.746389,2013-06-21
-27.573056,24.746389,2013-08-08
-27.573056,24.746389,2013-09-06
-27.573056,24.746389,2013-09-20
-27.573056,24.746389,2013-10-25
-27.573056,24.746389,2013-11-08
-27.573056,24.746389,2013-11-10
-27.573056,24.746389,2014-03-13
-27.573056,24.746389,2014-03-15
-27.573056,24.746389,2014-03-19
-27.573056,24.746389,2014-05-14
-27.573056,24.746389,2014-05-29
-27.573056,24.746389,2014-06-13
-27.573056,24.746389,2014-06-26
-27.573056,24.746389,2014-08-28
-27.573056,24.746389,2014-09-26
-27.573056,24.746389,2014-10-10
-27.573056,24.746389,2014-10-23
-27.573056,24.746389,2014-11-28
-27.573056,24.746389,2015-01-09
-27.573056,24.746389,2015-01-15
-27.573056,24.746389,2015-01-30
-27.573056,24.746389,2015-02-13
-27.573056,24.746389,2015-02-27
-27.573056,24.746389,2015-03-13
-27.573056,24.746389,2015-03-27
-27.573056,24.746389,2015-04-10
-27.573056,24.746389,2015-04-24
-27.573056,24.746389,2015-05-07
-27.573056,24.746389,2015-06-04
-27.573056,24.746389,2015-06-12
-27.573056,24.746389,2015-07-03
-27.573056,24.746389,2015-07-30
-27.573056,24.746389,2015-08-21
-27.573056,24.746389,2015-09-11
-27.573056,24.746389,2015-10-09
-27.573056,24.746389,2015-10-23
-27.573056,24.746389,2015-11-06
-27.573056,24.746389,2015-11-20
-27.5275,30.858056,2011-04-02
-27.5275,30.858056,2011-05-05
-27.5275,30.858056,2011-06-02
-27.5275,30.858056,2011-06-30
-27.5275,30.858056,2011-08-25
-27.5275,30.858056,2011-09-21
-27.5275,30.858056,2011-10-20
-27.5275,30.858056,2011-11-12
-27.5275,30.858056,2011-12-15
-27.5275,30.858056,2012-02-09
-27.5275,30.858056,2012-03-08
-27.5275,30.858056,2012-04-05
-27.5275,30.858056,2012-06-01
-27.5275,30.858056,2012-06-28
-27.5275,30.858056,2012-07-26
-27.5275,30.858056,2012-09-18
-27.5275,30.858056,2012-11-15
-27.5275,30.858056,2012-12-12
-27.5275,30.858056,2013-02-14
-27.5275,30.858056,2013-03-14
-27.5275,30.858056,2013-06-06
-27.5275,30.858056,2013-07-04
-27.5275,30.858056,2013-08-01
-27.5275,30.858056,2013-08-29
-27.5275,30.858056,2013-10-15
-27.5275,30.858056,2013-10-24
-27.5275,30.858056,2013-11-21
-27.5275,30.858056,2013-12-11
-27.5275,30.858056,2014-01-09
-27.5275,30.858056,2014-02-25
-27.5275,30.858056,2014-04-03
-27.5275,30.858056,2014-05-01
-27.5275,30.858056,2014-05-29
-27.5275,30.858056,2014-06-26
-27.5275,30.858056,2014-07-24
-27.5275,30.858056,2014-08-21
-27.5275,30.858056,2014-09-18
-27.5275,30.858056,2014-10-16
-27.5275,30.858056,2014-11-13
-27.5275,30.858056,2014-12-11
-27.5275,30.858056,2015-01-09
-27.5275,30.858056,2015-01-29
-27.5275,30.858056,2015-02-26
-27.5275,30.858056,2015-04-23
-27.5275,30.858056,2015-05-21
-27.5275,30.858056,2015-06-18
-27.5275,30.858056,2015-07-16
-27.5275,30.858056,2015-09-10
-27.5275,30.858056,2015-10-08
-27.5275,30.858056,2015-11-05
-27.5275,30.858056,2015-12-02
-27.5275,30.858056,2015-12-23
-27.495556,26.074722,2011-01-04
-27.495556,26.074722,2011-01-18
-27.495556,26.074722,2011-02-15
-27.495556,26.074722,2011-03-01
-27.495556,26.074722,2011-03-15
-27.495556,26.074722,2011-03-29
-27.495556,26.074722,2011-04-12
-27.495556,26.074722,2011-04-26
-27.495556,26.074722,2011-05-10
-27.495556,26.074722,2011-05-24
-27.495556,26.074722,2011-06-07
-27.495556,26.074722,2011-06-22
-27.495556,26.074722,2011-07-06
-27.495556,26.074722,2011-07-19
-27.495556,26.074722,2011-08-03
-27.495556,26.074722,2011-08-16
-27.495556,26.074722,2011-08-30
-27.495556,26.074722,2011-09-13
-27.495556,26.074722,2011-09-28
-27.495556,26.074722,2011-10-25
-27.495556,26.074722,2011-11-08
-27.495556,26.074722,2011-11-22
-27.495556,26.074722,2012-01-04
-27.495556,26.074722,2013-09-03
-27.495556,26.074722,2013-10-02
-27.495556,26.074722,2014-02-04
-27.495556,26.074722,2014-02-18
-27.495556,26.074722,2014-03-04
-27.495556,26.074722,2014-03-18
-27.495556,26.074722,2014-04-02
-27.495556,26.074722,2014-04-30
-27.495556,26.074722,2014-05-06
-27.495556,26.074722,2014-05-20
-27.495556,26.074722,2014-07-01
-27.495556,26.074722,2014-07-15
-27.495556,26.074722,2014-07-29
-27.495556,26.074722,2014-08-12
-27.495556,26.074722,2014-08-19
-27.495556,26.074722,2014-09-05
-27.495556,26.074722,2014-09-23
-27.495556,26.074722,2014-10-09
-27.4275,28.525833,2011-01-12
-27.4275,28.525833,2011-05-11
-27.4275,28.525833,2011-05-25
-27.4275,28.525833,2011-07-27
-27.4275,28.525833,2011-08-03
-27.4275,28.525833,2011-09-07
-27.4275,28.525833,2011-09-14
-27.4275,28.525833,2011-10-05
-27.4275,28.525833,2011-11-09
-27.4275,28.525833,2011-11-30
-27.4275,28.525833,2012-01-05
-27.4275,28.525833,2012-01-18
-27.4275,28.525833,2012-01-24
-27.4275,28.525833,2012-02-08
-27.4275,28.525833,2012-03-07
-27.4275,28.525833,2012-03-30
-27.4275,28.525833,2012-04-04
-27.4275,28.525833,2012-05-09
-27.4275,28.525833,2012-06-06
-27.4275,28.525833,2012-06-27
-27.4275,28.525833,2012-10-03
-27.4275,28.525833,2013-01-09
-27.4275,28.525833,2013-01-17
-27.4275,28.525833,2013-02-06
-27.4275,28.525833,2013-03-13
-27.4275,28.525833,2013-04-04
-27.4275,28.525833,2013-05-08
-27.4275,28.525833,2013-06-05
-27.4275,28.525833,2013-07-03
-27.4275,28.525833,2013-08-07
-27.4275,28.525833,2013-11-06
-27.4275,28.525833,2013-11-14
-27.4275,28.525833,2013-12-03
-27.4275,28.525833,2014-01-08
-27.4275,28.525833,2014-02-13
-27.4275,28.525833,2014-03-12
-27.4275,28.525833,2014-04-02
-27.4275,28.525833,2014-04-09
-27.4275,28.525833,2014-04-15
-27.4275,28.525833,2014-06-26
-27.4275,28.525833,2014-07-02
-27.4275,28.525833,2014-08-06
-27.4275,28.525833,2014-08-27
-27.4275,28.525833,2014-09-17
-27.4275,28.525833,2014-10-15
-27.4275,28.525833,2014-11-05
-27.4275,28.525833,2014-11-13
-27.4275,28.525833,2014-12-03
-27.4275,28.525833,2015-01-28
-27.4275,28.525833,2015-03-11
-27.4275,28.525833,2015-03-19
-27.4275,28.525833,2015-03-25
-27.4275,28.525833,2015-05-06
-27.4275,28.525833,2015-06-11
-27.4275,28.525833,2015-07-01
-27.4275,28.525833,2015-07-02
-27.4275,28.525833,2015-07-30
-27.4275,28.525833,2015-09-01
-27.4275,28.525833,2015-09-02
-27.4275,28.525833,2015-09-23
-27.4275,28.525833,2015-10-08
-27.4275,28.525833,2015-10-22
-27.4275,28.525833,2015-11-18
-27.4275,28.525833,2015-12-16
-27.4,26.624722,2011-08-01
-27.4,26.624722,2011-08-24
-27.4,26.624722,2011-10-04
-27.4,26.624722,2011-12-07
-27.4,26.624722,2012-01-04
-27.4,26.624722,2012-02-07
-27.4,26.624722,2012-02-16
-27.4,26.624722,2012-03-06
-27.4,26.624722,2012-04-03
-27.4,26.624722,2012-05-03
-27.4,26.624722,2012-06-07
-27.4,26.624722,2012-07-05
-27.4,26.624722,2012-09-04
-27.4,26.624722,2013-12-03
-27.4,26.624722,2014-02-04
-27.4,26.624722,2014-03-04
-27.4,26.624722,2014-04-02
-27.4,26.624722,2014-05-06
-27.4,26.624722,2014-06-19
-27.4,26.624722,2014-07-09
-27.4,26.624722,2014-08-12
-27.4,26.624722,2014-08-19
-27.4,26.624722,2014-09-09
-27.4,26.624722,2014-09-23
-27.4,26.624722,2014-10-14
-27.4,26.624722,2014-10-16
-27.4,26.624722,2014-11-04
-27.4,26.624722,2014-11-11
-27.4,26.624722,2014-12-09
-27.4,26.624722,2014-12-11
-27.4,26.624722,2015-02-03
-27.4,26.624722,2015-03-04
-27.4,26.624722,2015-03-12
-27.4,26.624722,2015-04-08
-27.4,26.624722,2015-05-05
-27.4,26.624722,2015-05-21
-27.4,26.624722,2015-06-02
-27.4,26.624722,2015-06-30
-27.4,26.624722,2015-07-21
-27.4,26.624722,2015-07-28
-27.4,26.624722,2015-08-13
-27.4,26.624722,2015-08-26
-27.4,26.624722,2015-09-09
-27.4,26.624722,2015-09-23
-27.4,26.624722,2015-10-21
-27.4,26.624722,2015-11-11
-27.4,26.624722,2015-11-18
-27.4,26.624722,2015-12-10
-27.4,26.624722,2015-12-16
-27.398611,26.614722,2011-01-04
-27.398611,26.614722,2011-01-11
-27.398611,26.614722,2011-01-18
-27.398611,26.614722,2011-01-25
-27.398611,26.614722,2011-02-08
-27.398611,26.614722,2011-02-15
-27.398611,26.614722,2011-02-22
-27.398611,26.614722,2011-02-23
-27.398611,26.614722,2011-03-01
-27.398611,26.614722,2011-03-08
-27.398611,26.614722,2011-03-15
-27.398611,26.614722,2011-03-22
-27.398611,26.614722,2011-03-29
-27.398611,26.614722,2011-03-30
-27.398611,26.614722,2011-04-05
-27.398611,26.614722,2011-04-12
-27.398611,26.614722,2011-04-20
-27.398611,26.614722,2011-04-26
-27.398611,26.614722,2011-05-05
-27.398611,26.614722,2011-05-10
-27.398611,26.614722,2011-05-17
-27.398611,26.614722,2011-05-24
-27.398611,26.614722,2011-05-25
-27.398611,26.614722,2011-05-31
-27.398611,26.614722,2011-06-07
-27.398611,26.614722,2011-06-14
-27.398611,26.614722,2011-06-22
-27.398611,26.614722,2011-06-30
-27.398611,26.614722,2011-07-06
-27.398611,26.614722,2011-07-28
-27.398611,26.614722,2011-08-03
-27.398611,26.614722,2011-08-24
-27.398611,26.614722,2011-09-06
-27.398611,26.614722,2011-09-22
-27.398611,26.614722,2011-09-28
