Latitude,Longitude,Sample Date,pet,aet,ppt,tmax,tmin,q,soil,swe,def,pdsi,vap,vpd,ws,srad
-28.116667,26.725278,2013-03-14,175.0,114.1,120.10000000000001,29.039999,15.63,6.0,0.7,0.0,60.9,-2.62,1.4310001,1.48,2.6599998,273.3033
-28.116667,26.725278,2013-03-21,175.0,114.1,120.10000000000001,29.039999,15.63,6.0,0.7,0.0,60.9,-2.62,1.4310001,1.48,2.6599998,273.3033
-28.116667,26.725278,2013-03-22,175.0,114.1,120.10000000000001,29.039999,15.63,6.0,0.7,0.0,60.9,-2.62,1.4310001,1.48,2.6599998,273.3033
-28.116667,26.725278,2013-04-19,175.0,114.1,120.10000000000001,29.039999,15.63,6.0,0.7,0.0,60.9,-2.62,1.4310001,1.48,2.6599998,273.3033
-28.116667,26.725278,2013-04-24,175.0,114.1,120.10000000000001,29.039999,15.63,6.0,0.7,0.0,60.9,-2.62,1.4310001,1.48,2.6599998,273.3033
-28.116667,26.725278,2013-05-10,175.0,114.1,120.10000000000001,29.039999,15.63,6.0,0.7,0.0,60.9,-2.62,1.4310001,1.48,2.6599998,273.3033
-28.116667,26.725278,2013-05-24,175.0,114.1,120.10000000000001,29.039999,15.63,6.0,0.7,0.0,60.9,-2.62,1.4310001,1.48,2.6599998,273.3033
-28.116667,26.725278,2013-06-07,175.0,114.1,120.10000000000001,29.039999,15.63,6.0,0.7,0.0,60.9,-2.62,1.4310001,1.48,2.6599998,273.3033
-28.116667,26.725278,2013-06-26,175.0,114.1,120.10000000000001,29.039999,15.63,6.0,0.7,0.0,60.9,-2.62,1.4310001,1.48,2.6599998,273.3033
-28.116667,26.725278,2013-07-16,184.7,41.4,43.6,31.88,17.65,2.2,0.7,0.0,143.3,-3.12,1.6850001,1.6999999,2.57,282.20392
-28.116667,26.725278,2013-08-14,184.7,41.4,43.6,31.88,17.65,2.2,0.7,0.0,143.3,-3.12,1.6850001,1.6999999,2.57,282.20392
-28.116667,26.725278,2013-08-22,184.7,41.4,43.6,31.88,17.65,2.2,0.7,0.0,143.3,-3.12,1.6850001,1.6999999,2.57,282.20392
-28.116667,26.725278,2013-09-26,184.7,41.4,43.6,31.88,17.65,2.2,0.7,0.0,143.3,-3.12,1.6850001,1.6999999,2.57,282.20392
-28.116667,26.725278,2013-10-22,184.7,41.4,43.6,31.88,17.65,2.2,0.7,0.0,143.3,-3.12,1.6850001,1.6999999,2.57,282.20392
-28.116667,26.725278,2013-10-24,184.7,41.4,43.6,31.88,17.65,2.2,0.7,0.0,143.3,-3.12,1.6850001,1.6999999,2.57,282.20392
-28.116667,26.725278,2013-11-21,184.7,41.4,43.6,31.88,17.65,2.2,0.7,0.0,143.3,-3.12,1.6850001,1.6999999,2.57,282.20392
-28.116667,26.725278,2013-12-05,184.7,41.4,43.6,31.88,17.65,2.2,0.7,0.0,143.3,-3.12,1.6850001,1.6999999,2.57,282.20392
-28.116667,26.725278,2013-12-09,184.7,41.4,43.6,31.88,17.65,2.2,0.7,0.0,143.3,-3.12,1.6850001,1.6999999,2.57,282.20392
-28.116667,26.725278,2013-12-17,184.7,41.4,43.6,31.88,17.65,2.2,0.7,0.0,143.3,-3.12,1.6850001,1.6999999,2.57,282.20392
-28.116667,26.725278,2014-01-06,73.0,0.0,0.0,19.15,-0.64,0.0,0.6,0.0,73.0,-3.1,0.58100003,0.82,2.32,157.79773
-28.116667,26.725278,2014-02-05,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-02-11,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-02-17,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-02-24,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-02-26,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-03-03,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-03-07,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-03-17,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-03-25,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-04-01,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-04-02,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-04-04,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-04-07,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-04-14,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-04-22,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-04-23,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-04-24,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-05-05,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-05-16,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-05-20,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-06-17,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-06-24,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-07-02,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-07-07,186.2,61.3,64.5,30.31,15.799999,3.2,0.5,0.0,124.9,-1.4,1.46,1.61,2.86,290.3993
-28.116667,26.725278,2014-07-15,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-07-17,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-07-22,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-07-29,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-08-18,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-08-20,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-08-21,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-08-26,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-09-01,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-09-09,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-10-08,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-10-14,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-10-15,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-11-05,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-11-10,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-11-24,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-11-25,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2014-11-28,191.5,36.100002,38.0,31.88,16.449999,1.9000000000000001,0.5,0.0,155.40001,-2.1499999,1.5660001,1.75,2.44,294.8993
-28.116667,26.725278,2015-01-05,89.5,4.1,4.3,25.42,5.24,0.2,0.5,0.0,85.4,-3.6299999,0.892,1.18,1.88,178.19632
-28.116667,26.725278,2015-01-07,75.8,11.5,12.100000000000001,18.58,1.99,0.6000000000000001,0.4,0.0,64.3,-2.22,0.661,0.77,2.73,158.20383
-28.116667,26.725278,2015-01-13,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-01-22,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-02-02,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-02-10,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-02-18,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-03-10,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-03-11,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-03-13,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-04-13,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-04-14,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-04-15,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-06-09,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-06-24,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-07-22,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-08-12,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-08-20,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-09-08,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-10-15,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-11-03,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.116667,26.725278,2015-11-10,216.3,13.2,13.9,33.579998,16.869999,0.7000000000000001,0.4,0.0,203.1,-4.18,1.5960001,1.9799999,3.28,320.4991
-28.068333,31.55,2011-02-11,159.1,73.5,77.30000000000001,30.42,19.76,3.9000000000000004,2.3,0.0,85.6,-2.86,2.029,1.31,2.06,260.80225
-28.068333,31.55,2011-04-19,159.1,73.5,77.30000000000001,30.42,19.76,3.9000000000000004,2.3,0.0,85.6,-2.86,2.029,1.31,2.06,260.80225
-28.068333,31.55,2011-05-17,159.1,73.5,77.30000000000001,30.42,19.76,3.9000000000000004,2.3,0.0,85.6,-2.86,2.029,1.31,2.06,260.80225
-28.068333,31.55,2011-06-14,159.1,73.5,77.30000000000001,30.42,19.76,3.9000000000000004,2.3,0.0,85.6,-2.86,2.029,1.31,2.06,260.80225
-28.068333,31.55,2011-10-04,166.40001,92.4,97.2,32.79,20.5,4.9,2.3,0.0,74.0,-3.06,2.3490002,1.36,1.74,276.40112
-28.068333,31.55,2012-02-21,149.6,136.7,137.8,30.9,19.73,6.9,18.300001,0.0,12.900001,6.0499997,2.154,1.25,1.4499999,255.90245
-28.068333,31.55,2012-03-20,149.6,136.7,137.8,30.9,19.73,6.9,18.300001,0.0,12.900001,6.0499997,2.154,1.25,1.4499999,255.90245
-28.068333,31.55,2012-05-15,149.6,136.7,137.8,30.9,19.73,6.9,18.300001,0.0,12.900001,6.0499997,2.154,1.25,1.4499999,255.90245
-28.068333,31.55,2012-06-12,149.6,136.7,137.8,30.9,19.73,6.9,18.300001,0.0,12.900001,6.0499997,2.154,1.25,1.4499999,255.90245
-28.068333,31.55,2012-07-10,144.90001,144.90001,172.8,32.03,20.06,8.6,37.5,0.0,0.0,6.15,2.2910001,1.28,2.12,220.7989
-28.068333,31.55,2012-08-07,144.90001,144.90001,172.8,32.03,20.06,8.6,37.5,0.0,0.0,6.15,2.2910001,1.28,2.12,220.7989
-28.068333,31.55,2012-09-04,144.90001,144.90001,172.8,32.03,20.06,8.6,37.5,0.0,0.0,6.15,2.2910001,1.28,2.12,220.7989
-28.068333,31.55,2012-10-02,144.90001,144.90001,172.8,32.03,20.06,8.6,37.5,0.0,0.0,6.15,2.2910001,1.28,2.12,220.7989
-28.068333,31.55,2012-10-09,144.90001,144.90001,172.8,32.03,20.06,8.6,37.5,0.0,0.0,6.15,2.2910001,1.28,2.12,220.7989
-28.068333,31.55,2012-10-28,144.90001,144.90001,172.8,32.03,20.06,8.6,37.5,0.0,0.0,6.15,2.2910001,1.28,2.12,220.7989
-28.068333,31.55,2012-11-27,144.90001,144.90001,172.8,32.03,20.06,8.6,37.5,0.0,0.0,6.15,2.2910001,1.28,2.12,220.7989
-28.068333,31.55,2013-01-22,140.8,102.700005,107.7,29.9,20.17,5.4,4.7000003,0.0,38.100002,-2.12,2.1360002,1.17,1.8199999,229.20122
-28.068333,31.55,2013-02-19,140.8,102.700005,107.7,29.9,20.17,5.4,4.7000003,0.0,38.100002,-2.12,2.1360002,1.17,1.8199999,229.20122
-28.068333,31.55,2013-03-19,140.8,102.700005,107.7,29.9,20.17,5.4,4.7000003,0.0,38.100002,-2.12,2.1360002,1.17,1.8199999,229.20122
-28.068333,31.55,2013-04-26,140.8,102.700005,107.7,29.9,20.17,5.4,4.7000003,0.0,38.100002,-2.12,2.1360002,1.17,1.8199999,229.20122
-28.068333,31.55,2013-05-14,140.8,102.700005,107.7,29.9,20.17,5.4,4.7000003,0.0,38.100002,-2.12,2.1360002,1.17,1.8199999,229.20122
-28.068333,31.55,2013-06-11,140.8,102.700005,107.7,29.9,20.17,5.4,4.7000003,0.0,38.100002,-2.12,2.1360002,1.17,1.8199999,229.20122
-28.068333,31.55,2013-07-09,162.5,60.8,63.7,31.96,21.24,3.2,4.4,0.0,101.700005,-2.85,2.377,1.28,1.62,274.09927
-28.068333,31.55,2013-08-03,162.5,60.8,63.7,31.96,21.24,3.2,4.4,0.0,101.700005,-2.85,2.377,1.28,1.62,274.09927
-28.068333,31.55,2013-08-06,162.5,60.8,63.7,31.96,21.24,3.2,4.4,0.0,101.700005,-2.85,2.377,1.28,1.62,274.09927
-28.068333,31.55,2013-10-01,162.5,60.8,63.7,31.96,21.24,3.2,4.4,0.0,101.700005,-2.85,2.377,1.28,1.62,274.09927
-28.068333,31.55,2013-10-29,162.5,60.8,63.7,31.96,21.24,3.2,4.4,0.0,101.700005,-2.85,2.377,1.28,1.62,274.09927
-28.068333,31.55,2013-11-25,162.5,60.8,63.7,31.96,21.24,3.2,4.4,0.0,101.700005,-2.85,2.377,1.28,1.62,274.09927
-28.068333,31.55,2014-01-14,154.90001,154.90001,230.4,30.8,20.27,16.3,65.3,0.0,0.0,-0.76,2.171,1.26,1.87,259.49768
-28.068333,31.55,2014-02-11,154.90001,154.90001,230.4,30.8,20.27,16.3,65.3,0.0,0.0,-0.76,2.171,1.26,1.87,259.49768
-28.068333,31.55,2014-03-12,154.90001,154.90001,230.4,30.8,20.27,16.3,65.3,0.0,0.0,-0.76,2.171,1.26,1.87,259.49768
-28.068333,31.55,2014-04-08,154.90001,154.90001,230.4,30.8,20.27,16.3,65.3,0.0,0.0,-0.76,2.171,1.26,1.87,259.49768
-28.068333,31.55,2014-05-06,154.90001,154.90001,230.4,30.8,20.27,16.3,65.3,0.0,0.0,-0.76,2.171,1.26,1.87,259.49768
-28.068333,31.55,2014-06-03,154.90001,154.90001,230.4,30.8,20.27,16.3,65.3,0.0,0.0,-0.76,2.171,1.26,1.87,259.49768
-28.068333,31.55,2014-07-01,154.90001,154.90001,230.4,30.8,20.27,16.3,65.3,0.0,0.0,-0.76,2.171,1.26,1.87,259.49768
-28.068333,31.55,2014-07-29,164.40001,139.90001,103.9,32.21,20.18,5.2,24.0,0.0,24.5,2.22,2.252,1.35,1.7099999,268.59854
-28.068333,31.55,2014-08-26,164.40001,139.90001,103.9,32.21,20.18,5.2,24.0,0.0,24.5,2.22,2.252,1.35,1.7099999,268.59854
-28.068333,31.55,2014-10-21,164.40001,139.90001,103.9,32.21,20.18,5.2,24.0,0.0,24.5,2.22,2.252,1.35,1.7099999,268.59854
-28.068333,31.55,2014-11-18,164.40001,139.90001,103.9,32.21,20.18,5.2,24.0,0.0,24.5,2.22,2.252,1.35,1.7099999,268.59854
-28.068333,31.55,2015-01-13,176.1,13.6,14.0,33.53,20.9,0.7000000000000001,4.5,0.0,162.5,-3.4499998,2.272,1.5799999,2.23,276.9036
-28.068333,31.55,2015-01-28,176.1,13.6,14.0,33.53,20.9,0.7000000000000001,4.5,0.0,162.5,-3.4499998,2.272,1.5799999,2.23,276.9036
-28.068333,31.55,2015-02-17,176.1,13.6,14.0,33.53,20.9,0.7000000000000001,4.5,0.0,162.5,-3.4499998,2.272,1.5799999,2.23,276.9036
-28.068333,31.55,2015-03-10,176.1,13.6,14.0,33.53,20.9,0.7000000000000001,4.5,0.0,162.5,-3.4499998,2.272,1.5799999,2.23,276.9036
-28.068333,31.55,2015-04-07,176.1,13.6,14.0,33.53,20.9,0.7000000000000001,4.5,0.0,162.5,-3.4499998,2.272,1.5799999,2.23,276.9036
-28.068333,31.55,2015-05-05,176.1,13.6,14.0,33.53,20.9,0.7000000000000001,4.5,0.0,162.5,-3.4499998,2.272,1.5799999,2.23,276.9036
-28.068333,31.55,2015-06-02,176.1,13.6,14.0,33.53,20.9,0.7000000000000001,4.5,0.0,162.5,-3.4499998,2.272,1.5799999,2.23,276.9036
-28.068333,31.55,2015-06-30,176.1,13.6,14.0,33.53,20.9,0.7000000000000001,4.5,0.0,162.5,-3.4499998,2.272,1.5799999,2.23,276.9036
-28.068333,31.55,2015-07-28,176.1,13.6,14.0,33.53,20.9,0.7000000000000001,4.5,0.0,162.5,-3.4499998,2.272,1.5799999,2.23,276.9036
-28.068333,31.55,2015-08-25,176.1,13.6,14.0,33.53,20.9,0.7000000000000001,4.5,0.0,162.5,-3.4499998,2.272,1.5799999,2.23,276.9036
-28.068333,31.55,2015-09-21,176.1,13.6,14.0,33.53,20.9,0.7000000000000001,4.5,0.0,162.5,-3.4499998,2.272,1.5799999,2.23,276.9036
-28.058889,30.373611,2011-01-17,158.0,95.0,99.60000000000001,28.029999,14.679999,5.0,4.2000003,0.0,63.0,-2.27,1.593,1.15,2.46,267.197
-28.058889,30.373611,2011-02-07,158.0,95.0,99.60000000000001,28.029999,14.679999,5.0,4.2000003,0.0,63.0,-2.27,1.593,1.15,2.46,267.197
-28.058889,30.373611,2011-06-01,158.0,95.0,99.60000000000001,28.029999,14.679999,5.0,4.2000003,0.0,63.0,-2.27,1.593,1.15,2.46,267.197
-28.058889,30.373611,2011-07-29,160.6,86.8,91.10000000000001,29.38,14.87,4.6000000000000005,3.9,0.0,73.8,-2.86,1.8950001,1.01,2.21,284.09732
-28.058889,30.373611,2011-08-24,160.6,86.8,91.10000000000001,29.38,14.87,4.6000000000000005,3.9,0.0,73.8,-2.86,1.8950001,1.01,2.21,284.09732
-28.058889,30.373611,2011-09-20,160.6,86.8,91.10000000000001,29.38,14.87,4.6000000000000005,3.9,0.0,73.8,-2.86,1.8950001,1.01,2.21,284.09732
-28.058889,30.373611,2011-10-20,160.6,86.8,91.10000000000001,29.38,14.87,4.6000000000000005,3.9,0.0,73.8,-2.86,1.8950001,1.01,2.21,284.09732
-28.058889,30.373611,2011-11-16,160.6,86.8,91.10000000000001,29.38,14.87,4.6000000000000005,3.9,0.0,73.8,-2.86,1.8950001,1.01,2.21,284.09732
-28.058889,30.373611,2011-12-14,160.6,86.8,91.10000000000001,29.38,14.87,4.6000000000000005,3.9,0.0,73.8,-2.86,1.8950001,1.01,2.21,284.09732
-28.058889,30.373611,2012-03-07,147.1,147.1,182.3,27.8,14.2,9.1,45.100002,0.0,0.0,3.37,1.7,0.98999995,2.09,256.99725
-28.058889,30.373611,2012-05-02,147.1,147.1,182.3,27.8,14.2,9.1,45.100002,0.0,0.0,3.37,1.7,0.98999995,2.09,256.99725
-28.058889,30.373611,2012-06-27,147.1,147.1,182.3,27.8,14.2,9.1,45.100002,0.0,0.0,3.37,1.7,0.98999995,2.09,256.99725
-28.058889,30.373611,2012-07-25,143.8,139.3,140.3,28.67,14.549999,7.0,39.100002,0.0,4.5,3.47,1.843,0.96,2.4299998,242.60165
-28.058889,30.373611,2012-08-22,143.8,139.3,140.3,28.67,14.549999,7.0,39.100002,0.0,4.5,3.47,1.843,0.96,2.4299998,242.60165
-28.058889,30.373611,2012-10-17,143.8,139.3,140.3,28.67,14.549999,7.0,39.100002,0.0,4.5,3.47,1.843,0.96,2.4299998,242.60165
-28.058889,30.373611,2013-02-12,139.90001,139.90001,166.4,26.91,14.54,8.3,22.4,0.0,0.0,-2.08,1.6800001,0.93,2.3999999,237.69965
-28.058889,30.373611,2013-03-13,139.90001,139.90001,166.4,26.91,14.54,8.3,22.4,0.0,0.0,-2.08,1.6800001,0.93,2.3999999,237.69965
-28.058889,30.373611,2013-04-10,139.90001,139.90001,166.4,26.91,14.54,8.3,22.4,0.0,0.0,-2.08,1.6800001,0.93,2.3999999,237.69965
-28.058889,30.373611,2013-05-08,139.90001,139.90001,166.4,26.91,14.54,8.3,22.4,0.0,0.0,-2.08,1.6800001,0.93,2.3999999,237.69965
-28.058889,30.373611,2013-06-05,139.90001,139.90001,166.4,26.91,14.54,8.3,22.4,0.0,0.0,-2.08,1.6800001,0.93,2.3999999,237.69965
-28.058889,30.373611,2013-07-30,157.90001,71.8,67.4,28.68,15.75,3.4000000000000004,14.6,0.0,86.1,-2.77,1.9290001,0.94,2.0,285.50186
-28.058889,30.373611,2013-08-28,157.90001,71.8,67.4,28.68,15.75,3.4000000000000004,14.6,0.0,86.1,-2.77,1.9290001,0.94,2.0,285.50186
-28.058889,30.373611,2013-09-26,157.90001,71.8,67.4,28.68,15.75,3.4000000000000004,14.6,0.0,86.1,-2.77,1.9290001,0.94,2.0,285.50186
-28.058889,30.373611,2013-10-23,157.90001,71.8,67.4,28.68,15.75,3.4000000000000004,14.6,0.0,86.1,-2.77,1.9290001,0.94,2.0,285.50186
-28.058889,30.373611,2013-11-22,157.90001,71.8,67.4,28.68,15.75,3.4000000000000004,14.6,0.0,86.1,-2.77,1.9290001,0.94,2.0,285.50186
-28.058889,30.373611,2014-01-08,97.8,3.4,2.3000000000000003,23.24,6.2799997,0.1,7.1,0.0,94.4,-1.8399999,0.87100005,1.04,2.45,193.90182
-28.058889,30.373611,2014-02-25,155.7,151.5,151.8,27.98,14.679999,7.6000000000000005,45.4,0.0,4.2000003,3.0,1.7190001,1.01,2.51,272.49976
-28.058889,30.373611,2014-03-06,155.7,151.5,151.8,27.98,14.679999,7.6000000000000005,45.4,0.0,4.2000003,3.0,1.7190001,1.01,2.51,272.49976
-28.058889,30.373611,2014-04-02,155.7,151.5,151.8,27.98,14.679999,7.6000000000000005,45.4,0.0,4.2000003,3.0,1.7190001,1.01,2.51,272.49976
-28.058889,30.373611,2014-04-30,155.7,151.5,151.8,27.98,14.679999,7.6000000000000005,45.4,0.0,4.2000003,3.0,1.7190001,1.01,2.51,272.49976
-28.058889,30.373611,2014-05-28,155.7,151.5,151.8,27.98,14.679999,7.6000000000000005,45.4,0.0,4.2000003,3.0,1.7190001,1.01,2.51,272.49976
-28.058889,30.373611,2014-06-25,155.7,151.5,151.8,27.98,14.679999,7.6000000000000005,45.4,0.0,4.2000003,3.0,1.7190001,1.01,2.51,272.49976
-28.058889,30.373611,2014-07-23,159.1,82.0,58.7,28.82,14.549999,2.9000000000000004,19.2,0.0,77.1,1.9699999,1.802,1.02,1.99,279.096
-28.058889,30.373611,2014-08-20,159.1,82.0,58.7,28.82,14.549999,2.9000000000000004,19.2,0.0,77.1,1.9699999,1.802,1.02,1.99,279.096
-28.058889,30.373611,2014-09-17,159.1,82.0,58.7,28.82,14.549999,2.9000000000000004,19.2,0.0,77.1,1.9699999,1.802,1.02,1.99,279.096
